,majorGroup,familyName,genusName,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,redlistIndex,image_inaturalist,licence
103,Dicot,PENAEACEAE,Olinia,146440627,146440625,Olinia emarginata,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,emarginata,NA,NA,NA,Burtt Davy,Least Concern,,3.1,Stable,Global,1,,
104,Dicot,CANELLACEAE,Cinnamosma,170482399,79008374,Cinnamosma madagascariensis,PLANTAE,TRACHEOPHYTA,CANELLALES,MAGNOLIOPSIDA,madagascariensis,NA,NA,NA,Danguy,Least Concern,,3.1,Decreasing,Global,1,,
105,Dicot,VERBENACEAE,Coelocarpum,10970680,45082,Coelocarpum haggierensis,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,haggierensis,NA,NA,NA,A.G.Mill.,Vulnerable,D2,3.1,Unknown,Global,3,,
106,Dicot,ULMACEAE,Phyllostylon,61966577,61966569,Phyllostylon rhamnoides,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,rhamnoides,NA,NA,NA,(J.Poiss.) Taub.,Least Concern,,3.1,Stable,Global,1,,
107,Dicot,BURSERACEAE,Aucoumea,9766796,33213,Aucoumea klaineana,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,klaineana,NA,NA,NA,Pierre,Vulnerable,A1cd,2.3,,Global,3,,
108,Dicot,ARGOPHYLLACEAE,Corokia,9547726,30492,Corokia macrocarpa,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,macrocarpa,NA,NA,NA,Kirk,Near Threatened,,2.3,,Global,2,,
109,Dicot,OLACACEAE,Olax,64579358,64563554,Olax antsiranensis,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,antsiranensis,NA,NA,NA,"Z.S.Rogers, Malécot & Sikes",Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,3,,
110,Dicot,STEMONURACEAE,Grisollea,172918888,169171426,Grisollea crassifolia,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,crassifolia,NA,NA,NA,"Schori, Lowry &amp; G.E.Schatz",Near Threatened,B2ab(iii),3.1,Unknown,Global,2,,
111,Dicot,SIMAROUBACEAE,Quassia,117895375,117895344,Quassia indica,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,indica,NA,NA,NA,(Gaertn.) Noot.,Least Concern,,3.1,Unknown,Global,1,,
112,Dicot,LECYTHIDACEAE,Couroupita,9825349,33969,Couroupita guianensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,guianensis,NA,NA,NA,Aubl.,Least Concern,,2.3,,Global,1,,
113,Dicot,CUNONIACEAE,Vesselowskya,185999793,185999791,Vesselowskya rubifolia,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,rubifolia,NA,NA,NA,(F.Muell.) Pamp.,Least Concern,,3.1,Stable,Global,1,,
114,Dicot,MYRISTICACEAE,Iryanthera,151946893,151946891,Iryanthera juruensis,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,juruensis,NA,NA,NA,Warb.,Least Concern,,3.1,Unknown,Global,1,,
115,Dicot,PIPERACEAE,Peperomia,173150963,173150956,Peperomia hesperomannii,PLANTAE,TRACHEOPHYTA,PIPERALES,MAGNOLIOPSIDA,hesperomannii,NA,NA,NA,Wawra,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,4,,
116,Dicot,ACTINIDIACEAE,Saurauia,149810075,149675650,Saurauia molinae,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,molinae,NA,NA,NA,Soejarto,Endangered,"A2c; B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global,4,,
117,Dicot,SOLANACEAE,Lycianthes,136621233,136621228,Lycianthes arrazolensis,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,arrazolensis,NA,NA,NA,(J.M.Coult. &amp; Donn.Sm.) Bitter,Least Concern,,3.1,Unknown,Global,1,,
118,Dicot,SCHOEPFIACEAE,Schoepfia,126625090,126623072,Schoepfia californica,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,californica,NA,NA,NA,Brandegee,Least Concern,,3.1,Stable,Global,1,,
119,Dicot,ELAEOCARPACEAE,Sloanea,147655165,147655163,Sloanea sinensis,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,sinensis,NA,NA,NA,(Hance) Hemsl.,Least Concern,,3.1,Stable,Global,1,,
120,Dicot,VIBURNACEAE,Sambucus,151957327,151212245,Sambucus peruviana,PLANTAE,TRACHEOPHYTA,DIPSACALES,MAGNOLIOPSIDA,peruviana,NA,NA,NA,Kunth,Least Concern,,3.1,Stable,Global,1,,
121,Dicot,HERNANDIACEAE,Sparattanthelium,148763326,148763324,Sparattanthelium botocudorum,PLANTAE,TRACHEOPHYTA,LAURALES,MAGNOLIOPSIDA,botocudorum,NA,NA,NA,Mart.,Least Concern,,3.1,Stable,Global,1,,
122,Dicot,PAULOWNIACEAE,Paulownia,9628559,31352,Paulownia kawakamii,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,kawakamii,NA,NA,NA,Ito,Critically Endangered,"A1ace, B1+2abc, C2ab",2.3,,Global,5,,
123,Dicot,ANACARDIACEAE,Pleiogynium,146095428,146095426,Pleiogynium timoriense,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,timoriense,NA,NA,NA,(DC.) Leenh.,Least Concern,,3.1,Stable,Global,1,,
124,Dicot,BUXACEAE,Haptanthus,154368794,150434519,Haptanthus hazlettii,PLANTAE,TRACHEOPHYTA,BUXALES,MAGNOLIOPSIDA,hazlettii,NA,NA,NA,Goldberg &amp; C.Nelson,Critically Endangered,"B1ab(iii,v)+2ab(iii,v); C1+2a(ii)",3.1,Decreasing,Global,5,,
125,Dicot,AKANIACEAE,Bretschneidera,9697750,32324,Bretschneidera sinensis,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,sinensis,NA,NA,NA,Hemsley,Endangered,A1cd,2.3,,Global,4,,
126,Dicot,CAPRIFOLIACEAE,Zabelia,12684991,63515,Zabelia corymbosa,PLANTAE,TRACHEOPHYTA,DIPSACALES,MAGNOLIOPSIDA,corymbosa,NA,NA,NA,(Regel &amp; Schmalh.) Makino,Least Concern,,3.1,,Global,1,,
127,Dicot,TETRAMELACEAE,Tetrameles,9701897,32376,Tetrameles nudiflora,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,nudiflora,NA,NA,NA,R.Br.,Least Concern,,2.3,,Global,1,,
128,Dicot,STYRACACEAE,Halesia,152905527,152857713,Halesia diptera,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,diptera,NA,NA,NA,L.,Least Concern,,3.1,Stable,Global,1,,
129,Dicot,COULACEAE,Ochanostachys,9770332,33238,Ochanostachys amentacea,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,amentacea,NA,NA,NA,Mast.,Data Deficient,,2.3,,Global,0,,
130,Dicot,ANISOPHYLLEACEAE,Combretocarpus,68067276,37687,Combretocarpus rotundatus,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,rotundatus,NA,NA,NA,(Miq.) Danser,Least Concern,,3.1,Stable,Global,1,,
131,Dicot,IRVINGIACEAE,Klainedoxa,149060903,62019343,Klainedoxa gabonensis,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,gabonensis,NA,NA,NA,Pierre,Least Concern,,3.1,Stable,Global,1,,
132,Dicot,CALOPHYLLACEAE,Calophyllum,135680705,61988785,Calophyllum brasiliense,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,brasiliense,NA,NA,NA,Cambess.,Least Concern,,3.1,Stable,Global,1,,
133,Dicot,CUCURBITACEAE,Cucurbita,173925627,109928871,Cucurbita radicans,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,radicans,NA,NA,NA,Naudin,Endangered,B2ab(iii),3.1,Decreasing,Global,4,,
134,Dicot,SALVADORACEAE,Salvadora,165441485,165441481,Salvadora angustifolia,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,angustifolia,NA,NA,NA,Turrill,Least Concern,,3.1,Decreasing,Global,1,,
135,Dicot,ERYTHROXYLACEAE,Erythroxylum,145689899,145689897,Erythroxylum kapplerianum,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,kapplerianum,NA,NA,NA,Peyr.,Least Concern,,3.1,Stable,Global,1,,
136,Dicot,CORDIACEAE,Varronia,91322691,30916,Varronia wagnerorum,PLANTAE,TRACHEOPHYTA,BORAGINALES,MAGNOLIOPSIDA,wagnerorum,NA,NA,NA,(R.A.Howard) Borhidi,Critically Endangered,D,2.3,,Global,5,,
137,Dicot,MONIMIACEAE,Xymalos,146457884,146457882,Xymalos monospora,PLANTAE,TRACHEOPHYTA,LAURALES,MAGNOLIOPSIDA,monospora,NA,NA,NA,(Harv.) Baill.,Least Concern,,3.1,Stable,Global,1,,
138,Dicot,CENTROPLACACEAE,Bhesa,9822977,33933,Bhesa paniculata,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,paniculata,NA,NA,NA,Arn.,Least Concern,,2.3,,Global,1,,
139,Dicot,BIXACEAE,Bixa,149042234,61986295,Bixa arborea,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,arborea,NA,NA,NA,Huber,Least Concern,,3.1,Stable,Global,1,,
140,Dicot,HAMAMELIDACEAE,Molinadendron,162580318,151361958,Molinadendron guatemalense,PLANTAE,TRACHEOPHYTA,SAXIFRAGALES,MAGNOLIOPSIDA,guatemalense,NA,NA,NA,(Radlk. ex Harms) P.K.Endress,Least Concern,,3.1,Unknown,Global,1,,
141,Dicot,BERBERIDACEAE,Gymnospermium,13189469,13188457,Gymnospermium microrrhynchum,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,microrrhynchum,NA,NA,NA,(S.Moore) Takht.,Endangered,"B2ab(iii,v)",3.1,Decreasing,Global,4,,
142,Dicot,ATHEROSPERMATACEAE,Doryphora,192230267,61985309,Doryphora sassafras,PLANTAE,TRACHEOPHYTA,LAURALES,MAGNOLIOPSIDA,sassafras,NA,NA,NA,Endl.,Least Concern,,3.1,Stable,Global,1,,
143,Dicot,SYMPLOCACEAE,Symplocos,126293873,30845,Symplocos coccinea,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,coccinea,NA,NA,NA,Bonpl.,Near Threatened,B2ab(iii),3.1,Decreasing,Global,2,,
144,Dicot,PENTAPHYLACACEAE,Ternstroemia,126609808,126608811,Ternstroemia sylvatica,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,sylvatica,NA,NA,NA,Schltdl. &amp; Cham.,Least Concern,,3.1,Stable,Global,1,,
145,Dicot,BRUNELLIACEAE,Brunellia,9919028,35289,Brunellia subsessilis,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,subsessilis,NA,NA,NA,Killip &amp; Cuatrec.,Vulnerable,B1+2c,2.3,,Global,3,,
146,Dicot,CARYOCARACEAE,Caryocar,61988213,61988211,Caryocar villosum,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,villosum,NA,NA,NA,(Aubl.) Pers.,Least Concern,,3.1,Unknown,Global,1,,
147,Dicot,MENISPERMACEAE,Coscinium,50131325,50126585,Coscinium fenestratum,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,fenestratum,NA,NA,NA,Colebr.,Data Deficient,,3.1,Decreasing,Global,0,,
148,Dicot,PUTRANJIVACEAE,Putranjiva,183256149,183256116,Putranjiva roxburghii,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,roxburghii,NA,NA,NA,Wall.,Least Concern,,3.1,Unknown,Global,1,,
149,Dicot,CHLORANTHACEAE,Hedyosmum,10156431,38920,Hedyosmum mexicanum,PLANTAE,TRACHEOPHYTA,CHLORANTHALES,MAGNOLIOPSIDA,mexicanum,NA,NA,NA,Cordemoy,Vulnerable,A1c,2.3,,Global,3,,
150,Dicot,EHRETIACEAE,Ehretia,147630514,147369473,Ehretia longiflora,PLANTAE,TRACHEOPHYTA,BORAGINALES,MAGNOLIOPSIDA,longiflora,NA,NA,NA,Champ. ex Benth.,Least Concern,,3.1,Stable,Global,1,,
151,Dicot,MONTIACEAE,Claytonia,80958552,80603544,Claytonia sarmentosa,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,sarmentosa,NA,NA,NA,C.A.Mey.,Least Concern,,3.1,Unknown,Global,1,,
152,Dicot,AIZOACEAE,Namibia,11078341,46794,Namibia cinerea,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,cinerea,NA,NA,NA,(Marloth) Schwantes,Near Threatened,,3.1,Decreasing,Global,2,,
153,Dicot,SARRACENIACEAE,Darlingtonia,10259059,39714,Darlingtonia californica,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,californica,NA,NA,NA,Torr.,Least Concern,,2.3,,Global,1,,
154,Dicot,CLEOMACEAE,Cleome,146077584,146077582,Cleome lechleri,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,lechleri,NA,NA,NA,Eichler,Least Concern,,3.1,Stable,Global,1,,
155,Dicot,HELIOTROPIACEAE,Heliotropium,189174749,189081131,Heliotropium rufipilum,PLANTAE,TRACHEOPHYTA,BORAGINALES,MAGNOLIOPSIDA,rufipilum,NA,NA,NA,(Benth.) I.M.Johnst.,Least Concern,,3.1,Stable,Global,1,,
156,Dicot,PORTULACACEAE,Portulaca,10971221,45013,Portulaca sedifolia,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,sedifolia,NA,NA,NA,A.G.Mill.,Endangered,B2ab(iii),3.1,Unknown,Global,4,,
157,Dicot,RESEDACEAE,Ochradenus,10971341,45014,Ochradenus socotranus,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,socotranus,NA,NA,NA,A.G.Mill.,Least Concern,,3.1,Unknown,Global,1,,
158,Dicot,GROSSULARIACEAE,Ribes,10990002,45376,Ribes lehmannii,PLANTAE,TRACHEOPHYTA,SAXIFRAGALES,MAGNOLIOPSIDA,lehmannii,NA,NA,NA,Jancz.,Vulnerable,A4c,3.1,,Global,3,,
159,Dicot,GUNNERACEAE,Gunnera,162151831,162141046,Gunnera talamancana,PLANTAE,TRACHEOPHYTA,GUNNERALES,MAGNOLIOPSIDA,talamancana,NA,NA,NA,H.Weber &amp; L.E.Mora,Endangered,"B1ab(i,iii)",3.1,Unknown,Global,4,,
160,Dicot,ARISTOLOCHIACEAE,Pararistolochia,10997499,45427,Pararistolochia goldieana,PLANTAE,TRACHEOPHYTA,PIPERALES,MAGNOLIOPSIDA,goldieana,NA,NA,NA,(Hook.f.) Hutch. &amp; Dalz.,Vulnerable,A2c,3.1,Decreasing,Global,3,,
161,Dicot,LOASACEAE,Mentzelia,194048973,189109454,Mentzelia arborescens,PLANTAE,TRACHEOPHYTA,CORNALES,MAGNOLIOPSIDA,arborescens,NA,NA,NA,Urb. &amp; Gilg,Least Concern,,3.1,Stable,Global,1,,
162,Dicot,MARCGRAVIACEAE,Marcgraviastrum,11005475,45657,Marcgraviastrum gigantophyllum,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,gigantophyllum,NA,NA,NA,(Gilg) Bedell ex S.Dressler,Vulnerable,D2,3.1,,Global,3,,
163,Dicot,CALCEOLARIACEAE,Calceolaria,11037316,46148,Calceolaria pedunculata,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,pedunculata,NA,NA,NA,Molau,Vulnerable,B1ab(iii),3.1,,Global,3,,
164,Dicot,CANNABACEAE,Lozanella,176093706,176017517,Lozanella enantiophylla,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,enantiophylla,NA,NA,NA,(Donn.Sm.) Killip &amp; C.V.Morton,Least Concern,,3.1,Unknown,Global,1,,
165,Dicot,HYDRANGEACEAE,Hydrangea,147618345,147376037,Hydrangea paniculata,PLANTAE,TRACHEOPHYTA,CORNALES,MAGNOLIOPSIDA,paniculata,NA,NA,NA,Siebold,Least Concern,,3.1,Stable,Global,1,,
166,Dicot,TALINACEAE,Talinella,70125138,70102447,Talinella grevei,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,grevei,NA,NA,NA,Danguy,Least Concern,,3.1,Unknown,Global,1,,
167,Dicot,CASUARINACEAE,Casuarina,192230857,61988221,Casuarina cunninghamiana,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,cunninghamiana,NA,NA,NA,Miq.,Least Concern,,3.1,Stable,Global,1,,
168,Dicot,NITRARIACEAE,Nitraria,19620876,19620835,Nitraria schoberi,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,schoberi,NA,NA,NA,L.,Least Concern,,3.1,Unknown,Global,1,,
169,Dicot,CEPHALOTACEAE,Cephalotus,19631881,39635,Cephalotus follicularis,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,follicularis,NA,NA,NA,Labill.,Vulnerable,A2ac; C2a(i),3.1,Stable,Global,3,,
170,Dicot,CARICACEAE,Jacaratia,149997036,56691669,Jacaratia dolichaula,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,dolichaula,NA,NA,NA,(Donn.Sm.) Woodson,Least Concern,,3.1,Stable,Global,1,,
171,Dicot,CLETHRACEAE,Clethra,142764321,126300273,Clethra fragrans,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,fragrans,NA,NA,NA,L.M.González &amp; R.Delgad.,Endangered,B2ab(iii),3.1,Unknown,Global,4,,
172,Dicot,SABIACEAE,Meliosma,136091720,136090962,Meliosma donnellsmithii,PLANTAE,TRACHEOPHYTA,PROTEALES,MAGNOLIOPSIDA,donnellsmithii,NA,NA,NA,Urb.,Least Concern,,3.1,Stable,Global,1,,
173,Dicot,NYCTAGINACEAE,Neea,151949642,151949640,Neea amplifolia,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,amplifolia,NA,NA,NA,Donn.Sm.,Least Concern,,3.1,Stable,Global,1,,
174,Dicot,MORINGACEAE,Moringa,61890241,61890232,Moringa oleifera,PLANTAE,TRACHEOPHYTA,BRASSICALES,MAGNOLIOPSIDA,oleifera,NA,NA,NA,Lam.,Least Concern,,3.1,Unknown,Global,1,,
175,Dicot,PICRODENDRACEAE,Stachyandra,128659637,128431819,Stachyandra viticifolia,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,viticifolia,NA,NA,NA,(Airy Shaw) Radcl.-Sm.,Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,4,,
176,Dicot,VOCHYSIACEAE,Callisthene,145660356,145582123,Callisthene fasciculata,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,fasciculata,NA,NA,NA,Mart.,Least Concern,,3.1,Stable,Global,1,,
177,Dicot,CORNACEAE,Alangium,136776381,18788233,Alangium platanifolium,PLANTAE,TRACHEOPHYTA,CORNALES,MAGNOLIOPSIDA,platanifolium,NA,NA,NA,(Siebold &amp; Zucc.) Harms,Least Concern,,3.1,Stable,Global,1,,
178,Dicot,NYSSACEAE,Nyssa,156821785,156812021,Nyssa biflora,PLANTAE,TRACHEOPHYTA,CORNALES,MAGNOLIOPSIDA,biflora,NA,NA,NA,Walter,Least Concern,,3.1,Stable,Global,1,,
179,Dicot,ELAEAGNACEAE,Hippophae,119996497,55686342,Hippophae rhamnoides,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,rhamnoides,NA,NA,NA,L.,Least Concern,,3.1,Stable,Global,1,,
180,Dicot,HUMIRIACEAE,Sacoglottis,145025874,62019103,Sacoglottis gabonensis,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,gabonensis,NA,NA,NA,(Baill.) Urb.,Least Concern,,3.1,Decreasing,Global,1,,
181,Dicot,PENNANTIACEAE,Pennantia,62768931,30481,Pennantia baylisiana,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,baylisiana,NA,NA,NA,(W.R.B.Oliv.) G.T.S.Baylis,Critically Endangered,D,3.1,Stable,Global,5,,
182,Dicot,CARDIOPTERIDACEAE,Leptaulus,149008633,144043397,Leptaulus daphnoides,PLANTAE,TRACHEOPHYTA,AQUIFOLIALES,MAGNOLIOPSIDA,daphnoides,NA,NA,NA,Benth. &amp; Hook.f.,Least Concern,,3.1,Stable,Global,1,,
183,Dicot,MOLLUGINACEAE,Paramollugo,198677963,198444850,Paramollugo digyna,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,digyna,NA,NA,NA,(Montrouz.) Sukhor.,Least Concern,,3.1,Unknown,Global,1,,
184,Dicot,ASTEROPEIACEAE,Asteropeia,69725988,46477,Asteropeia amblyocarpa,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,amblyocarpa,NA,NA,NA,Tul.,Least Concern,,3.1,Decreasing,Global,1,,
185,Dicot,DICHAPETALACEAE,Stephanopodium,162588103,149454796,Stephanopodium costaricense,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,costaricense,NA,NA,NA,Prance,Least Concern,,3.1,Unknown,Global,1,,
186,Dicot,APHLOIACEAE,Aphloia,65914006,65877688,Aphloia theiformis,PLANTAE,TRACHEOPHYTA,CROSSOSOMATALES,MAGNOLIOPSIDA,theiformis,NA,NA,NA,(Vahl) Benn.,Least Concern,,3.1,Stable,Global,1,,
187,Dicot,METTENIUSACEAE,Dendrobangia,150006679,149885743,Dendrobangia boliviana,PLANTAE,TRACHEOPHYTA,METTENIUSALES,MAGNOLIOPSIDA,boliviana,NA,NA,NA,Rusby,Least Concern,,3.1,Stable,Global,1,,
188,Dicot,CONNARACEAE,Agelaea,149822016,147089097,Agelaea macrophylla,PLANTAE,TRACHEOPHYTA,OXALIDALES,MAGNOLIOPSIDA,macrophylla,NA,NA,NA,(Zoll.) Leenh.,Least Concern,,3.1,Unknown,Global,1,,
189,Dicot,MYRICACEAE,Morella,135958177,135952557,Morella pensylvanica,PLANTAE,TRACHEOPHYTA,FAGALES,MAGNOLIOPSIDA,pensylvanica,NA,NA,NA,(Mirb.) Kartesz,Least Concern,,3.1,Stable,Global,1,,
190,Dicot,POLEMONIACEAE,Polemonium,67730467,64321407,Polemonium pulcherrimum,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,pulcherrimum,NA,NA,NA,Hook.,Least Concern,,3.1,Unknown,Global,1,,
191,Dicot,PENTHORACEAE,Penthorum,67730322,64319417,Penthorum sedoides,PLANTAE,TRACHEOPHYTA,SAXIFRAGALES,MAGNOLIOPSIDA,sedoides,NA,NA,NA,L.,Least Concern,,3.1,Unknown,Global,1,,
192,Dicot,SARCOBATACEAE,Sarcobatus,67730872,64324390,Sarcobatus vermiculatus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,vermiculatus,NA,NA,NA,(Hook.) Torr.,Least Concern,,3.1,Unknown,Global,1,,
193,Dicot,SAURURACEAE,Saururus,67730877,64324394,Saururus cernuus,PLANTAE,TRACHEOPHYTA,PIPERALES,MAGNOLIOPSIDA,cernuus,NA,NA,NA,L.,Least Concern,,3.1,Unknown,Global,1,,
194,Dicot,CERCIDIPHYLLACEAE,Cercidiphyllum,67739810,32332,Cercidiphyllum japonicum,PLANTAE,TRACHEOPHYTA,SAXIFRAGALES,MAGNOLIOPSIDA,japonicum,NA,NA,NA,Sieb. &amp; Zucc.,Least Concern,,3.1,Decreasing,Global,1,,
195,Dicot,SARCOLAENACEAE,Rhodolaena,70104880,70102471,Rhodolaena altivola,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,altivola,NA,NA,NA,Thouars,Vulnerable,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Decreasing,Global,3,,
196,Dicot,PLATANACEAE,Platanus,126609878,126609169,Platanus rzedowskii,PLANTAE,TRACHEOPHYTA,PROTEALES,MAGNOLIOPSIDA,rzedowskii,NA,NA,NA,Nixon &amp; J.M.Poole,Least Concern,,3.1,Stable,Global,1,,
197,Dicot,SPHAEROSEPALACEAE,Rhopalocarpus,70149183,70102153,Rhopalocarpus triplinervius,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,triplinervius,NA,NA,NA,Baill.,Vulnerable,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global,3,,
198,Dicot,APTANDRACEAE,Phanerodiscus,70140635,70102528,Phanerodiscus perrieri,PLANTAE,TRACHEOPHYTA,SANTALALES,MAGNOLIOPSIDA,perrieri,NA,NA,NA,Cavaco,Vulnerable,"B2ab(i,ii,iii,iv)",3.1,Decreasing,Global,3,,
199,Dicot,PHYSENACEAE,Physena,70145379,70102337,Physena sessiliflora,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,sessiliflora,NA,NA,NA,Tul.,Least Concern,,3.1,Unknown,Global,1,,
200,Dicot,CABOMBACEAE,Brasenia,78457027,185681,Brasenia schreberi,PLANTAE,TRACHEOPHYTA,NYMPHAEALES,MAGNOLIOPSIDA,schreberi,NA,NA,NA,J.F.Gmelin,Least Concern,,3.1,Unknown,Global,1,,
201,Dicot,PEDALIACEAE,Sesamothamnus,146450910,146433892,Sesamothamnus lugardii,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,lugardii,NA,NA,NA,N.E.Br.,Least Concern,,3.1,Stable,Global,1,,
202,Dicot,GOODENIACEAE,Scaevola,80212539,80212535,Scaevola coriacea,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,coriacea,NA,NA,NA,Nutt.,Critically Endangered,C2a(i),3.1,Decreasing,Global,5,,
203,Dicot,CERATOPHYLLACEAE,Ceratophyllum,96188202,167833,Ceratophyllum submersum,PLANTAE,TRACHEOPHYTA,CERATOPHYLLALES,MAGNOLIOPSIDA,submersum,NA,NA,NA,L.,Least Concern,,3.1,Stable,Global,1,,
204,Dicot,HYDROSTACHYACEAE,Hydrostachys,88558394,88558391,Hydrostachys imbricata,PLANTAE,TRACHEOPHYTA,CORNALES,MAGNOLIOPSIDA,imbricata,NA,NA,NA,A.Juss.,Least Concern,,3.1,Decreasing,Global,1,,
